date,原油,LPG,沥青,燃油,PP,PE,PTA,甲醇,PX,EG,EB,纯苯
2013-04-02,,,,5115.0,,10290.0,7846.0,,,,,
2013-04-03,,,,5124.0,,10260.0,7904.0,,,,,
2013-04-08,,,,5140.0,,10235.0,7940.0,,,,,
2013-04-09,,,,5140.0,,10215.0,7954.0,,,,,
2013-04-10,,,,5140.0,,10245.0,8084.0,,,,,
2013-04-11,,,,5140.0,,10210.0,8022.0,,,,,
2013-04-12,,,,5140.0,,10115.0,8050.0,,,,,
2013-04-15,,,,4950.0,,9860.0,7770.0,,,,,
2013-04-16,,,,4790.0,,9860.0,7706.0,,,,,
2013-04-17,,,,4790.0,,9790.0,7692.0,,,,,
2013-04-18,,,,4790.0,,9675.0,7528.0,,,,,
2013-04-19,,,,4560.0,,9860.0,7738.0,,,,,
2013-04-22,,,,4560.0,,9765.0,7686.0,,,,,
2013-04-23,,,,4830.0,,9675.0,7614.0,,,,,
2013-04-24,,,,5071.0,,9790.0,7718.0,,,,,
2013-04-25,,,,5071.0,,9945.0,7808.0,,,,,
2013-04-26,,,,5071.0,,9895.0,7764.0,,,,,
2013-05-02,,,,5000.0,,9795.0,7702.0,,,,,
2013-05-03,,,,5000.0,,9955.0,7776.0,,,,,
2013-05-06,,,,5040.0,,10090.0,7858.0,,,,,
2013-05-07,,,,5040.0,,10010.0,7738.0,,,,,
2013-05-08,,,,5040.0,,10155.0,7866.0,,,,,
2013-05-09,,,,5161.0,,10175.0,7838.0,,,,,
2013-05-10,,,,4950.0,,10250.0,7870.0,,,,,
2013-05-13,,,,5000.0,,10195.0,7834.0,,,,,
2013-05-14,,,,4950.0,,10130.0,7834.0,,,,,
2013-05-15,,,,4925.0,,10010.0,7750.0,,,,,
2013-05-16,,,,4925.0,,10035.0,7742.0,,,,,
2013-05-17,,,,4925.0,,10185.0,7824.0,,,,,
2013-05-20,,,,4934.0,,10170.0,7780.0,,,,,
2013-05-21,,,,4980.0,,10355.0,7918.0,,,,,
2013-05-22,,,,4977.0,,10430.0,7884.0,,,,,
2013-05-23,,,,4977.0,,10155.0,7788.0,,,,,
2013-05-24,,,,4954.0,,10320.0,7860.0,,,,,
2013-05-27,,,,4954.0,,10235.0,7850.0,,,,,
2013-05-28,,,,4954.0,,10270.0,7868.0,,,,,
2013-05-29,,,,4954.0,,10285.0,7854.0,,,,,
2013-05-30,,,,4954.0,,10270.0,7846.0,,,,,
2013-05-31,,,,4954.0,,10300.0,7872.0,,,,,
2013-06-03,,,,4954.0,,10335.0,7958.0,,,,,
2013-06-04,,,,4954.0,,10380.0,7930.0,,,,,
2013-06-05,,,,4954.0,,10540.0,7992.0,,,,,
2013-06-06,,,,4760.0,,10505.0,7948.0,,,,,
2013-06-07,,,,4750.0,,10760.0,7984.0,,,,,
2013-06-13,,,,4792.0,,10555.0,7920.0,,,,,
2013-06-14,,,,4774.0,,10690.0,7968.0,,,,,
2013-06-17,,,,4668.0,,10785.0,7988.0,,,,,
2013-06-18,,,,4756.0,,10680.0,8000.0,,,,,
2013-06-19,,,,4764.0,,10695.0,8004.0,,,,,
2013-06-20,,,,4764.0,,10545.0,7942.0,,,,,
2013-06-21,,,,4695.0,,10525.0,7910.0,,,,,
2013-06-24,,,,4695.0,,10330.0,7792.0,,,,,
2013-06-25,,,,4962.0,,10455.0,7822.0,,,,,
2013-06-26,,,,4962.0,,10345.0,7800.0,,,,,
2013-06-27,,,,4744.0,,10440.0,7844.0,,,,,
2013-06-28,,,,4744.0,,10405.0,7826.0,,,,,
2013-07-01,,,,4856.0,,10440.0,7900.0,,,,,
2013-07-02,,,,5080.0,,10590.0,7916.0,,,,,
2013-07-03,,,,4744.0,,10325.0,7916.0,,,,,
2013-07-04,,,,4744.0,,10345.0,7872.0,,,,,
2013-07-05,,,,4744.0,,10290.0,7864.0,,,,,
2013-07-08,,,,4744.0,,10250.0,7860.0,,,,,
2013-07-09,,,,4744.0,,10320.0,7586.0,,,,,
2013-07-10,,,,4744.0,,10425.0,7608.0,,,,,
2013-07-11,,,,4744.0,,10595.0,7750.0,,,,,
2013-07-12,,,,4744.0,,10535.0,7730.0,,,,,
2013-07-15,,,,4744.0,,10555.0,7758.0,,,,,
2013-07-16,,,,4744.0,,10505.0,7742.0,,,,,
2013-07-17,,,,4744.0,,10475.0,7734.0,,,,,
2013-07-18,,,,4744.0,,10610.0,7768.0,,,,,
2013-07-19,,,,4744.0,,10660.0,7784.0,,,,,
2013-07-22,,,,4744.0,,10690.0,7916.0,,,,,
2013-07-23,,,,4650.0,,10715.0,7884.0,,,,,
2013-07-24,,,,4720.0,,10830.0,7896.0,,,,,
2013-07-25,,,,4720.0,,10760.0,7868.0,,,,,
2013-07-26,,,,4640.0,,10720.0,7828.0,,,,,
2013-07-29,,,,4640.0,,10645.0,7750.0,,,,,
2013-07-30,,,,4640.0,,10655.0,7768.0,,,,,
2013-07-31,,,,4640.0,,10765.0,7878.0,,,,,
2013-08-01,,,,4600.0,,10855.0,7948.0,,,,,
2013-08-02,,,,4600.0,,10850.0,7958.0,,,,,
2013-08-05,,,,4600.0,,10910.0,8014.0,,,,,
2013-08-06,,,,4600.0,,10955.0,8002.0,,,,,
2013-08-07,,,,4600.0,,10865.0,7950.0,,,,,
2013-08-08,,,,4600.0,,10805.0,7974.0,,,,,
2013-08-09,,,,4600.0,,10750.0,7948.0,,,,,
2013-08-12,,,,4600.0,,10735.0,7970.0,,,,,
2013-08-13,,,,4599.0,,10890.0,8088.0,,,,,
2013-08-14,,,,4505.0,,10630.0,8020.0,,,,,
2013-08-15,,,,4505.0,,10655.0,8042.0,,,,,
2013-08-16,,,,4552.0,,10655.0,8034.0,,,,,
2013-08-19,,,,4552.0,,10570.0,8018.0,,,,,
2013-08-20,,,,4552.0,,10595.0,7890.0,,,,,
2013-08-21,,,,4552.0,,10635.0,7866.0,,,,,
2013-08-22,,,,4779.0,,10650.0,7890.0,,,,,
2013-08-23,,,,4778.0,,10615.0,7860.0,,,,,
2013-08-26,,,,4487.0,,10790.0,7992.0,,,,,
2013-08-27,,,,4487.0,,10945.0,8010.0,,,,,
2013-08-28,,,,4361.0,,11030.0,7998.0,,,,,
2013-08-29,,,,4430.0,,10975.0,8014.0,,,,,
2013-08-30,,,,4430.0,,10840.0,8028.0,,,,,
2013-09-02,,,,4338.0,,10820.0,7986.0,,,,,
2013-09-03,,,,4350.0,,10860.0,7978.0,,,,,
2013-09-04,,,,4449.0,,10835.0,7952.0,,,,,
2013-09-05,,,,4298.0,,10970.0,7958.0,,,,,
2013-09-06,,,,4298.0,,10975.0,7940.0,,,,,
2013-09-09,,,,4271.0,,11070.0,8052.0,,,,,
2013-09-10,,,,4131.0,,10965.0,7972.0,,,,,
2013-09-11,,,,4173.0,,10930.0,7884.0,,,,,
2013-09-12,,,,4318.0,,10930.0,7892.0,,,,,
2013-09-13,,,,4318.0,,10920.0,7870.0,,,,,
2013-09-16,,,,4276.0,,10765.0,7818.0,,,,,
2013-09-17,,,,4276.0,,10730.0,7792.0,,,,,
2013-09-18,,,,4297.0,,10740.0,7786.0,,,,,
2013-09-23,,,,3919.0,,10775.0,7824.0,,,,,
2013-09-24,,,,4190.0,,10760.0,7806.0,,,,,
2013-09-25,,,,4190.0,,10760.0,7808.0,,,,,
2013-09-26,,,,3906.0,,10875.0,7840.0,,,,,
2013-09-27,,,,4063.0,,10980.0,7776.0,,,,,
2013-09-30,,,,4017.0,,10960.0,7774.0,,,,,
2013-10-03,,,,,,,7724.0,,,,,
2013-10-08,,,,4065.0,,11140.0,7774.0,,,,,
2013-10-09,,,4620.0,4065.0,,11130.0,7774.0,,,,,
2013-10-10,,,4502.0,4189.0,,11210.0,7770.0,,,,,
2013-10-11,,,4466.0,4189.0,,11325.0,7782.0,,,,,
2013-10-14,,,4444.0,4189.0,,11485.0,7804.0,,,,,
2013-10-15,,,4442.0,4189.0,,11330.0,7786.0,,,,,
2013-10-16,,,4432.0,4189.0,,11335.0,7776.0,,,,,
2013-10-17,,,4410.0,4189.0,,11325.0,7612.0,,,,,
2013-10-18,,,4404.0,4189.0,,11395.0,7644.0,,,,,
2013-10-21,,,4452.0,4189.0,,11340.0,7586.0,,,,,
2013-10-22,,,4440.0,4189.0,,11230.0,7556.0,,,,,
2013-10-23,,,4436.0,4189.0,,11250.0,7524.0,,,,,
2013-10-24,,,4458.0,4189.0,,11310.0,7562.0,,,,,
2013-10-25,,,4406.0,4189.0,,11180.0,7534.0,,,,,
2013-10-28,,,4268.0,4343.0,,11290.0,7538.0,,,,,
2013-10-29,,,4270.0,4343.0,,11470.0,7556.0,,,,,
2013-10-30,,,4316.0,4324.0,,11500.0,7558.0,,,,,
2013-10-31,,,4292.0,4356.0,,11385.0,7518.0,,,,,
2013-11-01,,,4310.0,4312.0,,11480.0,7528.0,,,,,
2013-11-04,,,4314.0,4312.0,,11395.0,7506.0,,,,,
2013-11-05,,,4308.0,4312.0,,11410.0,7514.0,,,,,
2013-11-06,,,4308.0,4312.0,,11290.0,7534.0,,,,,
2013-11-07,,,4274.0,4312.0,,11280.0,7560.0,,,,,
2013-11-08,,,4260.0,4312.0,,11230.0,7604.0,,,,,
2013-11-11,,,4278.0,4312.0,,11280.0,7606.0,,,,,
2013-11-12,,,4304.0,4312.0,,11390.0,7580.0,,,,,
2013-11-13,,,4286.0,4312.0,,10920.0,7562.0,,,,,
2013-11-14,,,4266.0,4312.0,,10900.0,7572.0,,,,,
2013-11-15,,,4270.0,4303.0,,10875.0,7566.0,,,,,
2013-11-18,,,4292.0,4303.0,,10900.0,7546.0,,,,,
2013-11-19,,,4296.0,4228.0,,10820.0,7528.0,,,,,
2013-11-21,,,4298.0,4461.0,,10900.0,7512.0,,,,,
2013-11-22,,,4338.0,4461.0,,10890.0,7492.0,,,,,
2013-11-25,,,4356.0,4461.0,,10975.0,7426.0,,,,,
2013-11-26,,,4370.0,4461.0,,11100.0,7436.0,,,,,
2013-11-27,,,4336.0,4461.0,,11155.0,7432.0,,,,,
2013-11-28,,,4346.0,4308.0,,11155.0,7432.0,,,,,
2013-11-29,,,4352.0,4308.0,,11175.0,7476.0,,,,,
2013-12-02,,,4354.0,4330.0,,11240.0,7490.0,,,,,
2013-12-03,,,4382.0,4546.0,,11225.0,7518.0,,,,,
2013-12-04,,,4388.0,4771.0,,11300.0,7540.0,,,,,
2013-12-05,,,4376.0,4771.0,,11275.0,7456.0,,,,,
2013-12-06,,,4424.0,4447.0,,11295.0,7492.0,,,,,
2013-12-09,,,4396.0,4150.0,,11360.0,7510.0,,,,,
2013-12-10,,,4388.0,4150.0,,11280.0,7490.0,,,,,
2013-12-11,,,4390.0,4199.0,,11190.0,7500.0,,,,,
2013-12-12,,,4388.0,4199.0,,11190.0,7540.0,,,,,
2013-12-13,,,4370.0,4182.0,,11205.0,7476.0,,,,,
2013-12-16,,,4360.0,4182.0,,11135.0,7444.0,,,,,
2013-12-17,,,4330.0,4182.0,,11175.0,7414.0,,,,,
2013-12-18,,,4334.0,4554.0,,11070.0,7346.0,,,,,
2013-12-19,,,4326.0,4554.0,,11005.0,7354.0,,,,,
2013-12-20,,,4316.0,4554.0,,11070.0,7368.0,,,,,
2013-12-23,,,4330.0,4554.0,,11010.0,7368.0,,,,,
2013-12-24,,,4326.0,4554.0,,10960.0,7342.0,,,,,
2013-12-25,,,4338.0,4554.0,,11100.0,7376.0,,,,,
2013-12-26,,,4282.0,4554.0,,11180.0,7370.0,,,,,
2013-12-27,,,4316.0,4554.0,,11200.0,7392.0,,,,,
2013-12-30,,,4334.0,4554.0,,11205.0,7422.0,,,,,
2013-12-31,,,4304.0,4151.0,,11100.0,7362.0,,,,,
2014-01-02,,,4290.0,4151.0,,11095.0,7294.0,,,,,
2014-01-03,,,4278.0,4480.0,,11070.0,7220.0,,,,,
2014-01-06,,,4284.0,4480.0,,11050.0,7146.0,,,,,
2014-01-07,,,4248.0,4463.0,,10945.0,7096.0,,,,,
2014-01-08,,,4272.0,4463.0,,10960.0,7104.0,,,,,
2014-01-09,,,4282.0,4463.0,,11130.0,7120.0,,,,,
2014-01-10,,,4282.0,4463.0,,10965.0,7084.0,,,,,
2014-01-13,,,4308.0,4463.0,,10860.0,7046.0,,,,,
2014-01-14,,,4342.0,4609.0,,10990.0,7004.0,,,,,
2014-01-15,,,4370.0,4609.0,,11030.0,6982.0,,,,,
2014-01-17,,,4354.0,4609.0,,11060.0,7014.0,,,,,
2014-01-20,,,4354.0,4609.0,,11110.0,7008.0,,,,,
2014-01-21,,,4348.0,4652.0,,10950.0,6898.0,,,,,
2014-01-22,,,4350.0,4571.0,,10940.0,6874.0,,,,,
2014-01-23,,,,,,10960.0,6900.0,,,,,
2014-01-24,,,4350.0,4571.0,,10955.0,6940.0,,,,,
2014-01-27,,,4372.0,4571.0,,10975.0,6916.0,,,,,
2014-01-28,,,4372.0,4571.0,,10990.0,6896.0,,,,,
2014-01-29,,,4372.0,4571.0,,11045.0,6916.0,,,,,
2014-01-30,,,4390.0,4571.0,,10955.0,6860.0,,,,,
2014-02-07,,,4428.0,4571.0,,10935.0,6832.0,,,,,
2014-02-10,,,4426.0,4100.0,,10835.0,6932.0,,,,,
2014-02-11,,,4424.0,4100.0,,10745.0,6874.0,,,,,
2014-02-12,,,4292.0,4100.0,,10765.0,6874.0,,,,,
2014-02-13,,,4434.0,4100.0,,10705.0,6830.0,,,,,
2014-02-14,,,4394.0,4100.0,,10635.0,6790.0,,,,,
2014-02-17,,,4404.0,4100.0,,10655.0,6810.0,,,,,
2014-02-18,,,4400.0,4100.0,,10510.0,6740.0,,,,,
2014-02-19,,,4388.0,4100.0,,10600.0,6734.0,,,,,
2014-02-20,,,4370.0,4100.0,,10710.0,6692.0,,,,,
2014-02-21,,,4366.0,4100.0,,10745.0,6688.0,,,,,
2014-02-24,,,4350.0,4100.0,,10775.0,6524.0,,,,,
2014-02-25,,,4350.0,4100.0,,10825.0,6472.0,,,,,
2014-02-26,,,4272.0,4100.0,,10785.0,6470.0,,,,,
2014-02-27,,,4276.0,4100.0,,10825.0,6434.0,,,,,
2014-02-28,,,4274.0,4100.0,10657.0,10765.0,6428.0,,,,,
2014-03-03,,,4264.0,4200.0,10298.0,10670.0,6458.0,,,,,
2014-03-04,,,4250.0,4200.0,10306.0,10705.0,6470.0,,,,,
2014-03-05,,,4270.0,4200.0,10710.0,10620.0,6554.0,,,,,
2014-03-06,,,4262.0,3990.0,10166.0,10265.0,6594.0,,,,,
2014-03-10,,,4192.0,3990.0,10077.0,10145.0,6392.0,,,,,
2014-03-11,,,4220.0,3990.0,10180.0,10235.0,6484.0,,,,,
2014-03-12,,,4190.0,3790.0,10191.0,10270.0,6462.0,,,,,
2014-03-14,,,4188.0,4213.0,10171.0,10295.0,6174.0,,,,,
2014-03-17,,,4188.0,4015.0,10171.0,10325.0,6244.0,,,,,
2014-03-18,,,4194.0,3831.0,10284.0,10485.0,6250.0,,,,,
2014-03-19,,,4214.0,3716.0,10214.0,10305.0,6268.0,,,,,
2014-03-20,,,4218.0,3845.0,10240.0,10350.0,6286.0,,,,,
2014-03-21,,,4220.0,3739.0,10285.0,10380.0,6336.0,,,,,
2014-03-24,,,4228.0,3739.0,10310.0,10525.0,6394.0,,,,,
2014-03-25,,,4238.0,3860.0,10406.0,10620.0,6476.0,,,,,
2014-03-26,,,4218.0,3851.0,10527.0,10715.0,6498.0,,,,,
2014-03-27,,,4214.0,3841.0,10492.0,10665.0,6522.0,,,,,
2014-03-28,,,4170.0,3841.0,10620.0,10755.0,6624.0,,,,,
2014-03-31,,,4170.0,3855.0,10582.0,10710.0,6586.0,,,,,
2014-04-01,,,4178.0,3941.0,10705.0,10845.0,6480.0,,,,,
2014-04-02,,,4142.0,3941.0,10672.0,10815.0,6484.0,,,,,
2014-04-03,,,4114.0,3941.0,10685.0,10895.0,6418.0,,,,,
2014-04-04,,,4126.0,3941.0,10818.0,10970.0,6444.0,,,,,
2014-04-08,,,4148.0,3941.0,10756.0,10885.0,6502.0,,,,,
2014-04-09,,,4152.0,3941.0,10733.0,10895.0,6384.0,,,,,
2014-04-10,,,4146.0,3941.0,10682.0,10790.0,6368.0,,,,,
2014-04-11,,,4158.0,3744.0,10701.0,10795.0,6388.0,,,,,
2014-04-14,,,4210.0,3566.0,10758.0,10875.0,6426.0,,,,,
2014-04-15,,,4212.0,3598.0,10793.0,10920.0,6382.0,,,,,
2014-04-16,,,4192.0,3598.0,10772.0,10895.0,6400.0,,,,,
2014-04-17,,,4178.0,3621.0,10875.0,10975.0,6388.0,,,,,
2014-04-18,,,4174.0,3621.0,10874.0,11025.0,6312.0,,,,,
2014-04-21,,,4156.0,3621.0,10887.0,11025.0,6248.0,,,,,
2014-04-22,,,4160.0,3621.0,10975.0,11155.0,6274.0,,,,,
2014-04-23,,,4158.0,3621.0,10925.0,11135.0,6248.0,,,,,
2014-04-24,,,4186.0,3613.0,10847.0,11125.0,6298.0,,,,,
2014-04-25,,,4176.0,3614.0,10703.0,10940.0,6294.0,,,,,
2014-04-28,,,4188.0,3614.0,10706.0,10895.0,6228.0,,,,,
2014-04-29,,,4180.0,3614.0,10758.0,10925.0,6234.0,,,,,
2014-04-30,,,4206.0,3614.0,10747.0,10915.0,6202.0,,,,,
2014-05-01,,,4068.0,3614.0,,10915.0,6220.0,,,,,
2014-05-05,,,4196.0,4023.0,10847.0,11075.0,6106.0,,,,,
2014-05-06,,,4180.0,4023.0,10850.0,11145.0,6064.0,,,,,
2014-05-07,,,4136.0,4023.0,10932.0,11300.0,6060.0,,,,,
2014-05-08,,,4150.0,4023.0,10872.0,11250.0,5990.0,,,,,
2014-05-09,,,4150.0,4023.0,10771.0,11230.0,6064.0,,,,,
2014-05-12,,,4158.0,4023.0,10751.0,11140.0,6100.0,,,,,
2014-05-13,,,4160.0,4023.0,10780.0,11180.0,6140.0,,,,,
2014-05-14,,,4164.0,4023.0,10752.0,11180.0,6200.0,,,,,
2014-05-15,,,4154.0,4023.0,10676.0,11100.0,6178.0,,,,,
2014-05-16,,,4152.0,4023.0,10691.0,11030.0,6182.0,,,,,
2014-05-19,,,4300.0,4219.0,10697.0,10985.0,6320.0,,,,,
2014-05-20,,,4300.0,4219.0,10695.0,11055.0,6294.0,,,,,
2014-05-21,,,4298.0,3708.0,10765.0,11225.0,6400.0,,,,,
2014-05-22,,,4298.0,4008.0,10922.0,11340.0,6406.0,,,,,
2014-05-23,,,4290.0,3928.0,11039.0,11390.0,6498.0,,,,,
2014-05-26,,,4278.0,3928.0,11056.0,11315.0,6544.0,,,,,
2014-05-27,,,4244.0,3950.0,10830.0,11130.0,6462.0,,,,,
2014-05-28,,,4228.0,3898.0,10872.0,11180.0,6518.0,,,,,
2014-05-29,,,4228.0,3883.0,10934.0,11290.0,6562.0,,,,,
2014-05-30,,,4232.0,3715.0,10985.0,11285.0,6546.0,,,,,
2014-06-02,,,,3807.0,,,,,,,,
2014-06-03,,,4214.0,3899.0,11073.0,11405.0,6554.0,,,,,
2014-06-04,,,4222.0,3899.0,11065.0,11420.0,6662.0,,,,,
2014-06-05,,,4222.0,3750.0,11132.0,11490.0,6760.0,,,,,
2014-06-06,,,4222.0,3738.0,11119.0,11475.0,6788.0,,,,,
2014-06-09,,,4222.0,3738.0,11089.0,11580.0,6770.0,,,,,
2014-06-10,,,4228.0,3738.0,11364.0,11725.0,6780.0,,,,,
2014-06-11,,,4230.0,3738.0,11329.0,11775.0,6744.0,,,,,
2014-06-12,,,4224.0,3738.0,11351.0,11835.0,6824.0,,,,,
2014-06-13,,,4264.0,3738.0,11392.0,11955.0,7000.0,,,,,
2014-06-16,,,4258.0,3738.0,11422.0,12010.0,7164.0,,,,,
2014-06-17,,,4254.0,3738.0,11255.0,11820.0,7052.0,,,,,
2014-06-18,,,4252.0,3738.0,11205.0,11785.0,7008.0,,,,,
2014-06-19,,,4238.0,3570.0,11159.0,11765.0,7046.0,,,,,
2014-06-20,,,4238.0,3570.0,11223.0,11920.0,7096.0,,,,,
2014-06-23,,,4254.0,3700.0,10900.0,11685.0,7090.0,,,,,
2014-06-24,,,4246.0,3700.0,10917.0,11740.0,7124.0,,,,,
2014-06-25,,,4246.0,3700.0,10907.0,11755.0,7108.0,,,,,
2014-06-26,,,4240.0,3700.0,10904.0,11695.0,7334.0,,,,,
2014-06-27,,,4246.0,3700.0,10955.0,11825.0,7370.0,,,,,
2014-06-30,,,4256.0,3700.0,11006.0,11915.0,7388.0,,,,,
2014-07-01,,,4244.0,3749.0,11220.0,11950.0,7368.0,,,,,
2014-07-02,,,4264.0,3749.0,11179.0,11925.0,7186.0,,,,,
2014-07-03,,,4278.0,3749.0,11202.0,11945.0,7258.0,,,,,
2014-07-04,,,4286.0,3749.0,11301.0,12050.0,7314.0,,,,,
2014-07-07,,,4272.0,3620.0,11316.0,12160.0,7200.0,,,,,
2014-07-08,,,4256.0,3620.0,11270.0,12150.0,7118.0,,,,,
2014-07-09,,,4252.0,3620.0,11154.0,11930.0,7062.0,,,,,
2014-07-10,,,4258.0,3501.0,11161.0,11845.0,7004.0,,,,,
2014-07-11,,,4262.0,3501.0,11199.0,11875.0,7110.0,,,,,
2014-07-14,,,4260.0,3501.0,11192.0,11850.0,7090.0,,,,,
2014-07-15,,,4274.0,3401.0,11188.0,11820.0,7126.0,,,,,
2014-07-16,,,4266.0,3401.0,11236.0,11885.0,7244.0,,,,,
2014-07-17,,,4270.0,3385.0,11108.0,11745.0,7280.0,,,,,
2014-07-18,,,4270.0,3385.0,11073.0,11540.0,7332.0,,,,,
2014-07-21,,,4258.0,3385.0,11081.0,11535.0,7294.0,,,,,
2014-07-22,,,4250.0,3428.0,11043.0,11175.0,7480.0,,,,,
2014-07-23,,,4242.0,3428.0,11150.0,11270.0,7484.0,,,,,
2014-07-24,,,4246.0,3381.0,11128.0,11195.0,7342.0,,,,,
2014-07-25,,,4254.0,3547.0,11248.0,11260.0,7358.0,,,,,
2014-07-28,,,4270.0,3559.0,11286.0,11370.0,7348.0,,,,,
2014-07-29,,,4268.0,3771.0,10702.0,11390.0,7414.0,,,,,
2014-07-30,,,4252.0,3771.0,10687.0,11345.0,7400.0,,,,,
2014-07-31,,,4250.0,3381.0,10666.0,11320.0,7354.0,,,,,
2014-08-01,,,4254.0,3381.0,10605.0,11280.0,7396.0,,,,,
2014-08-04,,,4266.0,3453.0,10613.0,11245.0,7360.0,,,,,
2014-08-05,,,4284.0,3453.0,10514.0,11000.0,6910.0,,,,,
2014-08-06,,,4260.0,3453.0,10565.0,11055.0,6926.0,,,,,
2014-08-07,,,4254.0,3453.0,10536.0,10970.0,6978.0,,,,,
2014-08-08,,,4260.0,3453.0,10488.0,10945.0,7026.0,,,,,
2014-08-11,,,4250.0,3453.0,10547.0,10945.0,7106.0,,,,,
2014-08-12,,,4226.0,3116.0,10472.0,10810.0,7036.0,,,,,
2014-08-13,,,4216.0,3000.0,10442.0,10805.0,6954.0,,,,,
2014-08-14,,,4212.0,3000.0,10458.0,10845.0,6954.0,,,,,
2014-08-15,,,4190.0,3009.0,10537.0,10930.0,6852.0,,,,,
2014-08-18,,,4198.0,3002.0,10572.0,10910.0,6850.0,,,,,
2014-08-19,,,4202.0,3000.0,10579.0,10950.0,6888.0,,,,,
2014-08-20,,,4220.0,3000.0,10495.0,10850.0,6854.0,,,,,
2014-08-21,,,4240.0,2850.0,10645.0,10990.0,6894.0,,,,,
2014-08-22,,,4234.0,2622.0,10636.0,10950.0,6816.0,,,,,
2014-08-25,,,4250.0,2501.0,10646.0,10905.0,6830.0,,,,,
2014-08-26,,,4268.0,2306.0,10636.0,10860.0,6796.0,,,,,
2014-08-27,,,4276.0,2300.0,10622.0,10820.0,6720.0,,,,,
2014-08-28,,,4288.0,2300.0,10577.0,10795.0,6688.0,,,,,
2014-08-29,,,4272.0,2857.0,10535.0,10730.0,6742.0,,,,,
2014-09-01,,,4278.0,2850.0,10511.0,10760.0,6704.0,,,,,
2014-09-02,,,4288.0,3056.0,10620.0,10900.0,6772.0,,,,,
2014-09-03,,,4284.0,3062.0,10622.0,10840.0,6644.0,,,,,
2014-09-04,,,4296.0,3184.0,10683.0,10925.0,6676.0,,,,,
2014-09-05,,,4340.0,3184.0,10570.0,10820.0,6662.0,,,,,
2014-09-09,,,,3124.0,10490.0,10655.0,6594.0,,,,,
2014-09-10,,,4200.0,3124.0,10427.0,10580.0,6508.0,,,,,
2014-09-11,,,4202.0,3150.0,10418.0,10600.0,6436.0,,,,,
2014-09-12,,,4194.0,3053.0,10355.0,10510.0,6442.0,,,,,
2014-09-15,,,4208.0,3053.0,10385.0,10595.0,6406.0,,,,,
2014-09-16,,,4180.0,2971.0,10416.0,10565.0,6374.0,,,,,
2014-09-17,,,4194.0,3083.0,10335.0,10495.0,6420.0,,,,,
2014-09-18,,,4168.0,3083.0,10260.0,10365.0,6326.0,,,,,
2014-09-19,,,4088.0,3000.0,10223.0,10325.0,6278.0,,,,,
2014-09-22,,,4062.0,3000.0,10053.0,10125.0,6176.0,,,,,
2014-09-23,,,4068.0,3000.0,9999.0,9950.0,6164.0,,,,,
2014-09-24,,,4038.0,3000.0,10106.0,10060.0,6186.0,,,,,
2014-09-25,,,4058.0,3000.0,10162.0,10120.0,6282.0,,,,,
2014-09-26,,,4042.0,3000.0,10200.0,10160.0,6320.0,,,,,
2014-09-29,,,4150.0,3000.0,10313.0,10355.0,6180.0,,,,,
2014-09-30,,,4120.0,2980.0,10348.0,10390.0,6146.0,,,,,
2014-10-08,,,4210.0,3087.0,,,,,,,,
2014-10-09,,,4084.0,3060.0,10025.0,9975.0,5806.0,,,,,
2014-10-10,,,4074.0,3060.0,9660.0,9600.0,5616.0,,,,,
2014-10-13,,,4094.0,3060.0,9762.0,9615.0,5572.0,,,,,
2014-10-14,,,4110.0,3180.0,9861.0,9745.0,5666.0,,,,,
2014-10-15,,,4062.0,3073.0,9877.0,9795.0,5666.0,,,,,
2014-10-16,,,4062.0,3193.0,9762.0,9720.0,5536.0,,,,,
2014-10-17,,,4080.0,3193.0,9482.0,9640.0,5540.0,,,,,
2014-10-20,,,4072.0,3092.0,9413.0,9610.0,5568.0,,,,,
2014-10-21,,,4082.0,3092.0,9413.0,9665.0,5624.0,,,,,
2014-10-22,,,4086.0,3198.0,9456.0,9730.0,5616.0,,,,,
2014-10-23,,,4080.0,3197.0,9595.0,9810.0,5628.0,,,,,
2014-10-24,,,4090.0,3161.0,9808.0,9930.0,5702.0,,,,,
2014-10-27,,,4072.0,3161.0,9767.0,9850.0,5680.0,,,,,
2014-10-28,,,4050.0,3149.0,9922.0,10055.0,5602.0,,,,,
2014-10-29,,,4072.0,3149.0,10007.0,10160.0,5648.0,,,,,
2014-10-30,,,4066.0,3149.0,10001.0,10225.0,5624.0,,,,,
2014-10-31,,,4062.0,3149.0,10086.0,10230.0,5580.0,,,,,
2014-11-03,,,4064.0,3149.0,9979.0,10160.0,5442.0,,,,,
2014-11-04,,,4070.0,3149.0,9837.0,10095.0,5364.0,,,,,
2014-11-05,,,4026.0,3149.0,9652.0,9920.0,5346.0,,,,,
2014-11-06,,,4034.0,3129.0,9887.0,10085.0,5406.0,,,,,
2014-11-07,,,4024.0,3273.0,9974.0,10135.0,5470.0,,,,,
2014-11-10,,,4016.0,3082.0,10055.0,10285.0,5654.0,,,,,
2014-11-11,,,4000.0,3103.0,9829.0,10045.0,5600.0,,,,,
2014-11-12,,,4026.0,3136.0,9849.0,10140.0,5666.0,,,,,
2014-11-13,,,3990.0,3242.0,9885.0,10135.0,5776.0,,,,,
2014-11-14,,,3916.0,3185.0,9742.0,10005.0,5710.0,,,,,
2014-11-17,,,3794.0,3266.0,9720.0,9905.0,5644.0,,,,,
